currency,base_currency,currency_name,exchange_rate,date
IDR,EUR,Indonesian Rupiah,16214.0,2022-02-23
IDR,EUR,Indonesian Rupiah,16078.0,2022-02-24
IDR,EUR,Indonesian Rupiah,16185.0,2022-02-25
IDR,EUR,Indonesian Rupiah,16111.0,2022-02-28
IDR,EUR,Indonesian Rupiah,15913.0,2022-03-01
IDR,EUR,Indonesian Rupiah,15983.0,2022-03-02
IDR,EUR,Indonesian Rupiah,15893.0,2022-03-03
IDR,EUR,Indonesian Rupiah,15704.0,2022-03-04
IDR,EUR,Indonesian Rupiah,15690.0,2022-03-07
IDR,EUR,Indonesian Rupiah,15686.0,2022-03-08
IDR,EUR,Indonesian Rupiah,15898.0,2022-03-09
IDR,EUR,Indonesian Rupiah,15697.0,2022-03-10
IDR,EUR,Indonesian Rupiah,15597.0,2022-03-11
IDR,EUR,Indonesian Rupiah,15671.0,2022-03-14
IDR,EUR,Indonesian Rupiah,15672.0,2022-03-15
IDR,EUR,Indonesian Rupiah,15779.0,2022-03-16
IDR,EUR,Indonesian Rupiah,15841.0,2022-03-17
IDR,EUR,Indonesian Rupiah,15835.0,2022-03-18
IDR,EUR,Indonesian Rupiah,15785.0,2022-03-21
IDR,EUR,Indonesian Rupiah,15826.0,2022-03-22
IDR,EUR,Indonesian Rupiah,15787.0,2022-03-23
IDR,EUR,Indonesian Rupiah,15770.0,2022-03-24
IDR,EUR,Indonesian Rupiah,15743.0,2022-03-25
IDR,EUR,Indonesian Rupiah,15765.0,2022-03-28
IDR,EUR,Indonesian Rupiah,15917.0,2022-03-29
IDR,EUR,Indonesian Rupiah,15992.0,2022-03-30
IDR,EUR,Indonesian Rupiah,15878.0,2022-03-31
IDR,EUR,Indonesian Rupiah,15860.0,2022-04-01
IDR,EUR,Indonesian Rupiah,15749.0,2022-04-04
IDR,EUR,Indonesian Rupiah,15635.0,2022-04-05
IDR,EUR,Indonesian Rupiah,15642.0,2022-04-06
IDR,EUR,Indonesian Rupiah,15610.0,2022-04-07
IDR,EUR,Indonesian Rupiah,15615.0,2022-04-08
IDR,EUR,Indonesian Rupiah,15625.0,2022-04-11
IDR,EUR,Indonesian Rupiah,15542.0,2022-04-12
IDR,EUR,Indonesian Rupiah,15629.0,2022-04-13
IDR,EUR,Indonesian Rupiah,15526.0,2022-04-14
IDR,EUR,Indonesian Rupiah,15496.0,2022-04-15
IDR,EUR,Indonesian Rupiah,15470.0,2022-04-18
IDR,EUR,Indonesian Rupiah,15469.0,2022-04-19
IDR,EUR,Indonesian Rupiah,15558.0,2022-04-20
IDR,EUR,Indonesian Rupiah,15542.0,2022-04-21
IDR,EUR,Indonesian Rupiah,15493.0,2022-04-22
IDR,EUR,Indonesian Rupiah,15473.0,2022-04-25
IDR,EUR,Indonesian Rupiah,15350.0,2022-04-26
IDR,EUR,Indonesian Rupiah,15209.0,2022-04-27
IDR,EUR,Indonesian Rupiah,15202.0,2022-04-28
IDR,EUR,Indonesian Rupiah,15317.0,2022-04-29
IDR,EUR,Indonesian Rupiah,15228.0,2022-05-02
IDR,EUR,Indonesian Rupiah,15229.0,2022-05-03
IDR,EUR,Indonesian Rupiah,15371.0,2022-05-04
IDR,EUR,Indonesian Rupiah,15256.0,2022-05-05
IDR,EUR,Indonesian Rupiah,15290.0,2022-05-06
IDR,EUR,Indonesian Rupiah,15365.0,2022-05-09
IDR,EUR,Indonesian Rupiah,15305.0,2022-05-10
IDR,EUR,Indonesian Rupiah,15295.0,2022-05-11
IDR,EUR,Indonesian Rupiah,15130.0,2022-05-12
IDR,EUR,Indonesian Rupiah,15212.0,2022-05-13
IDR,EUR,Indonesian Rupiah,15245.0,2022-05-16
IDR,EUR,Indonesian Rupiah,15435.0,2022-05-17
IDR,EUR,Indonesian Rupiah,15352.0,2022-05-18
IDR,EUR,Indonesian Rupiah,15581.0,2022-05-19
IDR,EUR,Indonesian Rupiah,15474.0,2022-05-20
IDR,EUR,Indonesian Rupiah,15667.0,2022-05-23
IDR,EUR,Indonesian Rupiah,15719.0,2022-05-24
IDR,EUR,Indonesian Rupiah,15631.0,2022-05-25
IDR,EUR,Indonesian Rupiah,15703.0,2022-05-26
IDR,EUR,Indonesian Rupiah,15637.0,2022-05-27
IDR,EUR,Indonesian Rupiah,15703.0,2022-05-30
IDR,EUR,Indonesian Rupiah,15636.0,2022-05-31
IDR,EUR,Indonesian Rupiah,15528.0,2022-06-01
IDR,EUR,Indonesian Rupiah,15600.0,2022-06-02
IDR,EUR,Indonesian Rupiah,15460.0,2022-06-03
IDR,EUR,Indonesian Rupiah,15459.0,2022-06-06
IDR,EUR,Indonesian Rupiah,15477.0,2022-06-07
IDR,EUR,Indonesian Rupiah,15505.0,2022-06-08
IDR,EUR,Indonesian Rupiah,15442.0,2022-06-09
IDR,EUR,Indonesian Rupiah,15311.0,2022-06-10
IDR,EUR,Indonesian Rupiah,15261.0,2022-06-13
IDR,EUR,Indonesian Rupiah,15330.0,2022-06-14
IDR,EUR,Indonesian Rupiah,15390.0,2022-06-15
IDR,EUR,Indonesian Rupiah,15545.0,2022-06-16
IDR,EUR,Indonesian Rupiah,15560.0,2022-06-17
IDR,EUR,Indonesian Rupiah,15572.0,2022-06-20
IDR,EUR,Indonesian Rupiah,15586.0,2022-06-21
IDR,EUR,Indonesian Rupiah,15690.0,2022-06-22
IDR,EUR,Indonesian Rupiah,15601.0,2022-06-23
IDR,EUR,Indonesian Rupiah,15653.0,2022-06-24
IDR,EUR,Indonesian Rupiah,15657.0,2022-06-27
IDR,EUR,Indonesian Rupiah,15602.0,2022-06-28
IDR,EUR,Indonesian Rupiah,15492.0,2022-06-29
IDR,EUR,Indonesian Rupiah,15589.0,2022-06-30
IDR,EUR,Indonesian Rupiah,15588.0,2022-07-01
IDR,EUR,Indonesian Rupiah,15641.0,2022-07-04
IDR,EUR,Indonesian Rupiah,15376.0,2022-07-05
IDR,EUR,Indonesian Rupiah,15253.0,2022-07-06
IDR,EUR,Indonesian Rupiah,15222.0,2022-07-07
IDR,EUR,Indonesian Rupiah,15255.0,2022-07-08
IDR,EUR,Indonesian Rupiah,15031.0,2022-07-11
IDR,EUR,Indonesian Rupiah,15020.0,2022-07-12
IDR,EUR,Indonesian Rupiah,15053.0,2022-07-13
IDR,EUR,Indonesian Rupiah,15016.0,2022-07-14
IDR,EUR,Indonesian Rupiah,15117.0,2022-07-15
IDR,EUR,Indonesian Rupiah,15194.0,2022-07-18
IDR,EUR,Indonesian Rupiah,15329.0,2022-07-19
IDR,EUR,Indonesian Rupiah,15240.0,2022-07-20
IDR,EUR,Indonesian Rupiah,15348.0,2022-07-21
IDR,EUR,Indonesian Rupiah,15333.0,2022-07-22
IDR,EUR,Indonesian Rupiah,15313.0,2022-07-25
IDR,EUR,Indonesian Rupiah,15152.0,2022-07-26
IDR,EUR,Indonesian Rupiah,15309.0,2022-07-27
IDR,EUR,Indonesian Rupiah,15238.0,2022-07-28
IDR,EUR,Indonesian Rupiah,15286.0,2022-07-29
IDR,EUR,Indonesian Rupiah,15263.0,2022-08-01
IDR,EUR,Indonesian Rupiah,15135.0,2022-08-02
IDR,EUR,Indonesian Rupiah,15133.0,2022-08-03
IDR,EUR,Indonesian Rupiah,15295.0,2022-08-04
IDR,EUR,Indonesian Rupiah,15161.0,2022-08-05
IDR,EUR,Indonesian Rupiah,15195.0,2022-08-08
IDR,EUR,Indonesian Rupiah,15159.0,2022-08-09
IDR,EUR,Indonesian Rupiah,15313.0,2022-08-10
IDR,EUR,Indonesian Rupiah,15261.0,2022-08-11
IDR,EUR,Indonesian Rupiah,15043.0,2022-08-12
IDR,EUR,Indonesian Rupiah,14975.0,2022-08-15
IDR,EUR,Indonesian Rupiah,15009.0,2022-08-16
IDR,EUR,Indonesian Rupiah,15021.0,2022-08-17
IDR,EUR,Indonesian Rupiah,14944.0,2022-08-18
IDR,EUR,Indonesian Rupiah,14880.0,2022-08-19
IDR,EUR,Indonesian Rupiah,14790.0,2022-08-22
IDR,EUR,Indonesian Rupiah,14838.0,2022-08-23
IDR,EUR,Indonesian Rupiah,14794.0,2022-08-24
IDR,EUR,Indonesian Rupiah,14779.0,2022-08-25
IDR,EUR,Indonesian Rupiah,14763.0,2022-08-26
IDR,EUR,Indonesian Rupiah,14875.0,2022-08-29
IDR,EUR,Indonesian Rupiah,14887.0,2022-08-30
IDR,EUR,Indonesian Rupiah,14920.0,2022-08-31
IDR,EUR,Indonesian Rupiah,14790.0,2022-09-01
IDR,EUR,Indonesian Rupiah,14822.0,2022-09-02
IDR,EUR,Indonesian Rupiah,14789.0,2022-09-05
IDR,EUR,Indonesian Rupiah,14732.0,2022-09-06
IDR,EUR,Indonesian Rupiah,14922.0,2022-09-07
IDR,EUR,Indonesian Rupiah,14884.0,2022-09-08
IDR,EUR,Indonesian Rupiah,14881.0,2022-09-09
IDR,EUR,Indonesian Rupiah,15017.0,2022-09-12
IDR,EUR,Indonesian Rupiah,14805.0,2022-09-13
IDR,EUR,Indonesian Rupiah,14865.0,2022-09-14
IDR,EUR,Indonesian Rupiah,14882.0,2022-09-15
IDR,EUR,Indonesian Rupiah,14951.0,2022-09-16
IDR,EUR,Indonesian Rupiah,15002.0,2022-09-19
IDR,EUR,Indonesian Rupiah,14927.0,2022-09-20
IDR,EUR,Indonesian Rupiah,14754.0,2022-09-21
IDR,EUR,Indonesian Rupiah,14773.0,2022-09-22
IDR,EUR,Indonesian Rupiah,14564.0,2022-09-23
IDR,EUR,Indonesian Rupiah,14529.0,2022-09-26
IDR,EUR,Indonesian Rupiah,14506.0,2022-09-27
IDR,EUR,Indonesian Rupiah,14848.0,2022-09-28
IDR,EUR,Indonesian Rupiah,14944.0,2022-09-29
IDR,EUR,Indonesian Rupiah,14910.0,2022-09-30
IDR,EUR,Indonesian Rupiah,15023.0,2022-10-03
IDR,EUR,Indonesian Rupiah,15217.0,2022-10-04
IDR,EUR,Indonesian Rupiah,15008.0,2022-10-05
IDR,EUR,Indonesian Rupiah,14862.0,2022-10-06
IDR,EUR,Indonesian Rupiah,14841.0,2022-10-07
IDR,EUR,Indonesian Rupiah,14852.0,2022-10-10
IDR,EUR,Indonesian Rupiah,14894.0,2022-10-11
IDR,EUR,Indonesian Rupiah,14892.0,2022-10-12
IDR,EUR,Indonesian Rupiah,15019.0,2022-10-13
IDR,EUR,Indonesian Rupiah,14987.0,2022-10-14
IDR,EUR,Indonesian Rupiah,15234.0,2022-10-17
IDR,EUR,Indonesian Rupiah,15243.0,2022-10-18
IDR,EUR,Indonesian Rupiah,15129.0,2022-10-19
IDR,EUR,Indonesian Rupiah,15227.0,2022-10-20
IDR,EUR,Indonesian Rupiah,15406.0,2022-10-21
IDR,EUR,Indonesian Rupiah,15383.0,2022-10-24
IDR,EUR,Indonesian Rupiah,15563.0,2022-10-25
IDR,EUR,Indonesian Rupiah,15691.0,2022-10-26
IDR,EUR,Indonesian Rupiah,15512.0,2022-10-27
IDR,EUR,Indonesian Rupiah,15458.0,2022-10-28
IDR,EUR,Indonesian Rupiah,15404.0,2022-10-31
IDR,EUR,Indonesian Rupiah,15422.0,2022-11-01
IDR,EUR,Indonesian Rupiah,15351.0,2022-11-02
IDR,EUR,Indonesian Rupiah,15293.0,2022-11-03
IDR,EUR,Indonesian Rupiah,15668.0,2022-11-04
IDR,EUR,Indonesian Rupiah,15731.0,2022-11-07
IDR,EUR,Indonesian Rupiah,15803.0,2022-11-08
IDR,EUR,Indonesian Rupiah,15672.0,2022-11-09
IDR,EUR,Indonesian Rupiah,16008.0,2022-11-10
IDR,EUR,Indonesian Rupiah,16037.0,2022-11-11
IDR,EUR,Indonesian Rupiah,16018.0,2022-11-14
IDR,EUR,Indonesian Rupiah,16076.0,2022-11-15
IDR,EUR,Indonesian Rupiah,16211.0,2022-11-16
IDR,EUR,Indonesian Rupiah,16224.0,2022-11-17
IDR,EUR,Indonesian Rupiah,16179.0,2022-11-18
IDR,EUR,Indonesian Rupiah,16080.0,2022-11-21
IDR,EUR,Indonesian Rupiah,16162.0,2022-11-22
IDR,EUR,Indonesian Rupiah,16301.0,2022-11-23
IDR,EUR,Indonesian Rupiah,16289.0,2022-11-24
IDR,EUR,Indonesian Rupiah,16291.0,2022-11-25
IDR,EUR,Indonesian Rupiah,16248.0,2022-11-28
IDR,EUR,Indonesian Rupiah,16256.0,2022-11-29
IDR,EUR,Indonesian Rupiah,16362.0,2022-11-30
IDR,EUR,Indonesian Rupiah,16354.0,2022-12-01
IDR,EUR,Indonesian Rupiah,16244.0,2022-12-02
IDR,EUR,Indonesian Rupiah,16219.0,2022-12-05
IDR,EUR,Indonesian Rupiah,16334.0,2022-12-06
IDR,EUR,Indonesian Rupiah,16415.0,2022-12-07
IDR,EUR,Indonesian Rupiah,16480.0,2022-12-08
IDR,EUR,Indonesian Rupiah,16405.0,2022-12-09
IDR,EUR,Indonesian Rupiah,16454.0,2022-12-12
IDR,EUR,Indonesian Rupiah,16629.0,2022-12-13
IDR,EUR,Indonesian Rupiah,16555.0,2022-12-14
IDR,EUR,Indonesian Rupiah,16586.0,2022-12-15
IDR,EUR,Indonesian Rupiah,16539.0,2022-12-16
IDR,EUR,Indonesian Rupiah,16535.0,2022-12-19
IDR,EUR,Indonesian Rupiah,16560.0,2022-12-20
IDR,EUR,Indonesian Rupiah,16533.0,2022-12-21
IDR,EUR,Indonesian Rupiah,16504.0,2022-12-22
IDR,EUR,Indonesian Rupiah,16541.0,2022-12-23
IDR,EUR,Indonesian Rupiah,16612.0,2022-12-26
IDR,EUR,Indonesian Rupiah,16655.0,2022-12-27
IDR,EUR,Indonesian Rupiah,16662.0,2022-12-28
IDR,EUR,Indonesian Rupiah,16695.0,2022-12-29
IDR,EUR,Indonesian Rupiah,16649.0,2022-12-30
IDR,EUR,Indonesian Rupiah,16579.0,2023-01-02
IDR,EUR,Indonesian Rupiah,16455.0,2023-01-03
IDR,EUR,Indonesian Rupiah,16518.0,2023-01-04
IDR,EUR,Indonesian Rupiah,16407.0,2023-01-05
IDR,EUR,Indonesian Rupiah,16633.0,2023-01-06
IDR,EUR,Indonesian Rupiah,16704.0,2023-01-09
IDR,EUR,Indonesian Rupiah,16726.0,2023-01-10
IDR,EUR,Indonesian Rupiah,16685.0,2023-01-11
IDR,EUR,Indonesian Rupiah,16615.0,2023-01-12
IDR,EUR,Indonesian Rupiah,16386.0,2023-01-13
IDR,EUR,Indonesian Rupiah,16264.0,2023-01-16
IDR,EUR,Indonesian Rupiah,16353.0,2023-01-17
IDR,EUR,Indonesian Rupiah,16273.0,2023-01-18
IDR,EUR,Indonesian Rupiah,16346.0,2023-01-19
IDR,EUR,Indonesian Rupiah,16354.0,2023-01-20
IDR,EUR,Indonesian Rupiah,16375.0,2023-01-23
IDR,EUR,Indonesian Rupiah,16198.0,2023-01-24
IDR,EUR,Indonesian Rupiah,16316.0,2023-01-25
IDR,EUR,Indonesian Rupiah,16270.0,2023-01-26
IDR,EUR,Indonesian Rupiah,16280.0,2023-01-27
IDR,EUR,Indonesian Rupiah,16231.0,2023-01-30
IDR,EUR,Indonesian Rupiah,16269.0,2023-01-31
IDR,EUR,Indonesian Rupiah,16442.0,2023-02-01
IDR,EUR,Indonesian Rupiah,16221.0,2023-02-02
IDR,EUR,Indonesian Rupiah,16066.0,2023-02-03
IDR,EUR,Indonesian Rupiah,16141.0,2023-02-06
IDR,EUR,Indonesian Rupiah,16231.0,2023-02-07
IDR,EUR,Indonesian Rupiah,16188.0,2023-02-08
IDR,EUR,Indonesian Rupiah,16191.0,2023-02-09
IDR,EUR,Indonesian Rupiah,16147.0,2023-02-10
IDR,EUR,Indonesian Rupiah,16306.0,2023-02-13
IDR,EUR,Indonesian Rupiah,16273.0,2023-02-14
IDR,EUR,Indonesian Rupiah,16226.0,2023-02-15
IDR,EUR,Indonesian Rupiah,16186.0,2023-02-16
IDR,EUR,Indonesian Rupiah,16240.0,2023-02-17
IDR,EUR,Indonesian Rupiah,16188.0,2023-02-20
IDR,EUR,Indonesian Rupiah,16155.0,2023-02-21
IDR,EUR,Indonesian Rupiah,16108.0,2023-02-22
IDR,EUR,Indonesian Rupiah,16066.0,2023-02-23
IDR,EUR,Indonesian Rupiah,16046.0,2023-02-24
IDR,EUR,Indonesian Rupiah,16192.0,2023-02-27
IDR,EUR,Indonesian Rupiah,16105.0,2023-02-28
IDR,EUR,Indonesian Rupiah,16227.0,2023-03-01
IDR,EUR,Indonesian Rupiah,16174.0,2023-03-02
IDR,EUR,Indonesian Rupiah,16264.0,2023-03-03
IDR,EUR,Indonesian Rupiah,16326.0,2023-03-06
IDR,EUR,Indonesian Rupiah,16179.0,2023-03-07
IDR,EUR,Indonesian Rupiah,16261.0,2023-03-08
IDR,EUR,Indonesian Rupiah,16332.0,2023-03-09
IDR,EUR,Indonesian Rupiah,16445.0,2023-03-10
IDR,EUR,Indonesian Rupiah,16480.0,2023-03-13
IDR,EUR,Indonesian Rupiah,16498.0,2023-03-14
IDR,EUR,Indonesian Rupiah,16240.0,2023-03-15
IDR,EUR,Indonesian Rupiah,16349.0,2023-03-16
IDR,EUR,Indonesian Rupiah,16199.0,2023-03-17
IDR,EUR,Indonesian Rupiah,16453.0,2023-03-20
IDR,EUR,Indonesian Rupiah,16512.0,2023-03-21
IDR,EUR,Indonesian Rupiah,16651.0,2023-03-22
IDR,EUR,Indonesian Rupiah,16609.0,2023-03-23
IDR,EUR,Indonesian Rupiah,16294.0,2023-03-24
IDR,EUR,Indonesian Rupiah,16354.0,2023-03-27
IDR,EUR,Indonesian Rupiah,16348.0,2023-03-28
IDR,EUR,Indonesian Rupiah,16320.0,2023-03-29
IDR,EUR,Indonesian Rupiah,16399.0,2023-03-30
IDR,EUR,Indonesian Rupiah,16243.0,2023-03-31
IDR,EUR,Indonesian Rupiah,16308.0,2023-04-03
IDR,EUR,Indonesian Rupiah,16308.0,2023-04-04
IDR,EUR,Indonesian Rupiah,16264.0,2023-04-05
IDR,EUR,Indonesian Rupiah,16303.0,2023-04-06
IDR,EUR,Indonesian Rupiah,16282.0,2023-04-07
IDR,EUR,Indonesian Rupiah,16172.0,2023-04-10
IDR,EUR,Indonesian Rupiah,16223.0,2023-04-11
IDR,EUR,Indonesian Rupiah,16341.0,2023-04-12
IDR,EUR,Indonesian Rupiah,16285.0,2023-04-13
IDR,EUR,Indonesian Rupiah,16143.0,2023-04-14
IDR,EUR,Indonesian Rupiah,16131.0,2023-04-17
IDR,EUR,Indonesian Rupiah,16271.0,2023-04-18
IDR,EUR,Indonesian Rupiah,16255.0,2023-04-19
IDR,EUR,Indonesian Rupiah,16269.0,2023-04-20
IDR,EUR,Indonesian Rupiah,16283.0,2023-04-21
IDR,EUR,Indonesian Rupiah,16383.0,2023-04-24
IDR,EUR,Indonesian Rupiah,16270.0,2023-04-25
IDR,EUR,Indonesian Rupiah,16366.0,2023-04-26
IDR,EUR,Indonesian Rupiah,16203.0,2023-04-27
IDR,EUR,Indonesian Rupiah,16153.0,2023-04-28
IDR,EUR,Indonesian Rupiah,16088.0,2023-05-01
IDR,EUR,Indonesian Rupiah,16168.0,2023-05-02
IDR,EUR,Indonesian Rupiah,16235.0,2023-05-03
IDR,EUR,Indonesian Rupiah,16155.0,2023-05-04
IDR,EUR,Indonesian Rupiah,16155.0,2023-05-05
IDR,EUR,Indonesian Rupiah,16162.0,2023-05-08
IDR,EUR,Indonesian Rupiah,16140.0,2023-05-09
IDR,EUR,Indonesian Rupiah,16157.0,2023-05-10
IDR,EUR,Indonesian Rupiah,16076.0,2023-05-11
IDR,EUR,Indonesian Rupiah,15998.0,2023-05-12
IDR,EUR,Indonesian Rupiah,16081.0,2023-05-15
IDR,EUR,Indonesian Rupiah,16084.0,2023-05-16
IDR,EUR,Indonesian Rupiah,16100.0,2023-05-17
IDR,EUR,Indonesian Rupiah,15998.0,2023-05-18
IDR,EUR,Indonesian Rupiah,16139.0,2023-05-19
IDR,EUR,Indonesian Rupiah,16087.0,2023-05-22
IDR,EUR,Indonesian Rupiah,16020.0,2023-05-23
IDR,EUR,Indonesian Rupiah,16008.0,2023-05-24
IDR,EUR,Indonesian Rupiah,16021.0,2023-05-25
IDR,EUR,Indonesian Rupiah,16032.0,2023-05-26
IDR,EUR,Indonesian Rupiah,16027.0,2023-05-29
IDR,EUR,Indonesian Rupiah,16068.0,2023-05-30
IDR,EUR,Indonesian Rupiah,16007.0,2023-05-31
IDR,EUR,Indonesian Rupiah,16118.0,2023-06-01
IDR,EUR,Indonesian Rupiah,16038.0,2023-06-02
IDR,EUR,Indonesian Rupiah,15934.0,2023-06-05
IDR,EUR,Indonesian Rupiah,15879.0,2023-06-06
IDR,EUR,Indonesian Rupiah,15906.0,2023-06-07
IDR,EUR,Indonesian Rupiah,16046.0,2023-06-08
IDR,EUR,Indonesian Rupiah,15940.0,2023-06-09
IDR,EUR,Indonesian Rupiah,15976.0,2023-06-12
IDR,EUR,Indonesian Rupiah,16025.0,2023-06-13
IDR,EUR,Indonesian Rupiah,16122.0,2023-06-14
IDR,EUR,Indonesian Rupiah,16341.0,2023-06-15
IDR,EUR,Indonesian Rupiah,16323.0,2023-06-16
IDR,EUR,Indonesian Rupiah,16368.0,2023-06-19
IDR,EUR,Indonesian Rupiah,16356.0,2023-06-20
IDR,EUR,Indonesian Rupiah,16411.0,2023-06-21
IDR,EUR,Indonesian Rupiah,16355.0,2023-06-22
IDR,EUR,Indonesian Rupiah,16322.0,2023-06-23
IDR,EUR,Indonesian Rupiah,16364.0,2023-06-26
IDR,EUR,Indonesian Rupiah,16425.0,2023-06-27
IDR,EUR,Indonesian Rupiah,16352.0,2023-06-28
IDR,EUR,Indonesian Rupiah,16285.0,2023-06-29
IDR,EUR,Indonesian Rupiah,16347.0,2023-06-30
IDR,EUR,Indonesian Rupiah,16385.0,2023-07-03
IDR,EUR,Indonesian Rupiah,16308.0,2023-07-04
IDR,EUR,Indonesian Rupiah,16288.0,2023-07-05
IDR,EUR,Indonesian Rupiah,16360.0,2023-07-06
IDR,EUR,Indonesian Rupiah,16587.0,2023-07-07
IDR,EUR,Indonesian Rupiah,16695.0,2023-07-10
IDR,EUR,Indonesian Rupiah,16649.0,2023-07-11
IDR,EUR,Indonesian Rupiah,16773.0,2023-07-12
IDR,EUR,Indonesian Rupiah,16792.0,2023-07-13
IDR,EUR,Indonesian Rupiah,16785.0,2023-07-14
IDR,EUR,Indonesian Rupiah,16849.0,2023-07-17
IDR,EUR,Indonesian Rupiah,16810.0,2023-07-18
IDR,EUR,Indonesian Rupiah,16784.0,2023-07-19
IDR,EUR,Indonesian Rupiah,16669.0,2023-07-20
IDR,EUR,Indonesian Rupiah,16704.0,2023-07-21
IDR,EUR,Indonesian Rupiah,16613.0,2023-07-24
IDR,EUR,Indonesian Rupiah,16566.0,2023-07-25
IDR,EUR,Indonesian Rupiah,16650.0,2023-07-26
IDR,EUR,Indonesian Rupiah,16453.0,2023-07-27
IDR,EUR,Indonesian Rupiah,16629.0,2023-07-28
IDR,EUR,Indonesian Rupiah,16569.0,2023-07-31
IDR,EUR,Indonesian Rupiah,16598.0,2023-08-01
IDR,EUR,Indonesian Rupiah,16589.0,2023-08-02
IDR,EUR,Indonesian Rupiah,16614.0,2023-08-03
IDR,EUR,Indonesian Rupiah,16682.0,2023-08-04
IDR,EUR,Indonesian Rupiah,16694.0,2023-08-07
IDR,EUR,Indonesian Rupiah,16662.0,2023-08-08
IDR,EUR,Indonesian Rupiah,16662.0,2023-08-09
IDR,EUR,Indonesian Rupiah,16665.0,2023-08-10
IDR,EUR,Indonesian Rupiah,16643.0,2023-08-11
IDR,EUR,Indonesian Rupiah,16695.0,2023-08-14
IDR,EUR,Indonesian Rupiah,16715.0,2023-08-15
IDR,EUR,Indonesian Rupiah,16617.0,2023-08-16
IDR,EUR,Indonesian Rupiah,16605.0,2023-08-17
IDR,EUR,Indonesian Rupiah,16607.0,2023-08-18
IDR,EUR,Indonesian Rupiah,16682.0,2023-08-21
IDR,EUR,Indonesian Rupiah,16597.0,2023-08-22
IDR,EUR,Indonesian Rupiah,16601.0,2023-08-23
IDR,EUR,Indonesian Rupiah,16476.0,2023-08-24
IDR,EUR,Indonesian Rupiah,16497.0,2023-08-25
IDR,EUR,Indonesian Rupiah,16532.0,2023-08-28
IDR,EUR,Indonesian Rupiah,16599.0,2023-08-29
IDR,EUR,Indonesian Rupiah,16633.0,2023-08-30
IDR,EUR,Indonesian Rupiah,16508.0,2023-08-31
IDR,EUR,Indonesian Rupiah,16408.0,2023-09-01
IDR,EUR,Indonesian Rupiah,16438.0,2023-09-04
IDR,EUR,Indonesian Rupiah,16350.0,2023-09-05
IDR,EUR,Indonesian Rupiah,16395.0,2023-09-06
IDR,EUR,Indonesian Rupiah,16380.0,2023-09-07
IDR,EUR,Indonesian Rupiah,16390.0,2023-09-08
IDR,EUR,Indonesian Rupiah,16466.0,2023-09-11
IDR,EUR,Indonesian Rupiah,16488.0,2023-09-12
IDR,EUR,Indonesian Rupiah,16501.0,2023-09-13
IDR,EUR,Indonesian Rupiah,16329.0,2023-09-14
IDR,EUR,Indonesian Rupiah,16357.0,2023-09-15
IDR,EUR,Indonesian Rupiah,16735.0,2023-09-18
IDR,EUR,Indonesian Rupiah,16412.0,2023-09-19
IDR,EUR,Indonesian Rupiah,16382.0,2023-09-20
IDR,EUR,Indonesian Rupiah,16374.0,2023-09-21
IDR,EUR,Indonesian Rupiah,16352.0,2023-09-22
IDR,EUR,Indonesian Rupiah,16300.0,2023-09-25
IDR,EUR,Indonesian Rupiah,16363.0,2023-09-26
IDR,EUR,Indonesian Rupiah,16291.0,2023-09-27
IDR,EUR,Indonesian Rupiah,16385.0,2023-09-28
IDR,EUR,Indonesian Rupiah,16364.0,2023-09-29
IDR,EUR,Indonesian Rupiah,16283.0,2023-10-02
IDR,EUR,Indonesian Rupiah,16291.0,2023-10-03
IDR,EUR,Indonesian Rupiah,16414.0,2023-10-04
IDR,EUR,Indonesian Rupiah,16453.0,2023-10-05
IDR,EUR,Indonesian Rupiah,16514.0,2023-10-06
IDR,EUR,Indonesian Rupiah,16565.0,2023-10-09
IDR,EUR,Indonesian Rupiah,16671.0,2023-10-10
IDR,EUR,Indonesian Rupiah,16653.0,2023-10-11
IDR,EUR,Indonesian Rupiah,16507.0,2023-10-12
IDR,EUR,Indonesian Rupiah,16477.0,2023-10-13
IDR,EUR,Indonesian Rupiah,16586.0,2023-10-16
IDR,EUR,Indonesian Rupiah,16605.0,2023-10-17
IDR,EUR,Indonesian Rupiah,16559.0,2023-10-18
IDR,EUR,Indonesian Rupiah,16726.0,2023-10-19
IDR,EUR,Indonesian Rupiah,16806.0,2023-10-20
IDR,EUR,Indonesian Rupiah,16984.0,2023-10-23
IDR,EUR,Indonesian Rupiah,16777.0,2023-10-24
IDR,EUR,Indonesian Rupiah,16758.0,2023-10-25
IDR,EUR,Indonesian Rupiah,16800.0,2023-10-26
IDR,EUR,Indonesian Rupiah,16823.0,2023-10-27
IDR,EUR,Indonesian Rupiah,16831.303186,2023-10-28
IDR,EUR,Indonesian Rupiah,16854.0,2023-10-30
IDR,EUR,Indonesian Rupiah,16846.487534,2023-10-31
IDR,EUR,Indonesian Rupiah,16836.530027,2023-11-01
IDR,EUR,Indonesian Rupiah,16827.130173,2023-11-02
IDR,EUR,Indonesian Rupiah,16736.371248,2023-11-03
IDR,EUR,Indonesian Rupiah,16736.371248,2023-11-04
IDR,EUR,Indonesian Rupiah,16723.993166,2023-11-05
IDR,EUR,Indonesian Rupiah,16698.057196,2023-11-06
IDR,EUR,Indonesian Rupiah,16742.973048,2023-11-07
IDR,EUR,Indonesian Rupiah,16733.604789,2023-11-08
IDR,EUR,Indonesian Rupiah,16759.377283,2023-11-09
